Website,Link,Broadband Provider,Link Load Time (Average of 5 tries),Link is dead or timed out (Y/N)
https://medium.com/,https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2F19a41ba70411&operation=register&redirect=https%3A%2F%2Fmedium.com%2F&source=home---------17-73----------------bookmark_preview----0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,257.6,N
https://medium.com/,https://psiloveyou.xyz/?source=home---------18-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,1105.2,N
https://medium.com/,https://michael-thompson.medium.com/?source=home---------18-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,1094.8,N
https://medium.com/,https://psiloveyou.xyz/4-ways-to-be-more-likable-by-saying-very-little-f5d90572867a?source=home---------18-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,892.6,N
https://medium.com/,https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2Ff5d90572867a&operation=register&redirect=https%3A%2F%2Fmedium.com%2F&source=home---------18-73----------------bookmark_preview----0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,250.2,N
https://medium.com/,https://medium.com/mind-cafe?source=home---------19-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,368.6,N
https://medium.com/,https://alealevs.medium.com/?source=home---------19-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,1132.8,N
https://medium.com/,https://medium.com/mind-cafe/how-to-exercise-every-inch-of-your-brain-and-sharpen-your-memory-3f6257267123?source=home---------19-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,866.0,N
https://medium.com/,https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2F3f6257267123&operation=register&redirect=https%3A%2F%2Fmedium.com%2F&source=home---------19-73----------------bookmark_preview----0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,231.8,N
https://medium.com/,https://medium.com/insider?source=home---------20-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,310.4,N
https://medium.com/,https://medium.com/@insiderinc?source=home---------20-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,1104.6,N
https://medium.com/,https://medium.com/insider/i-tried-jennifer-anistons-morning-routine-for-a-week-and-i-never-want-to-do-it-again-c1c207a7e8a6?source=home---------20-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,747.2,N
https://medium.com/,https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2Fc1c207a7e8a6&operation=register&redirect=https%3A%2F%2Fmedium.com%2F&source=home---------20-73----------------bookmark_preview----0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,219.0,N
https://medium.com/,https://theapeiron.co.uk/?source=home---------21-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,2126.8,N
https://medium.com/,https://jessicalexicus.medium.com/?source=home---------21-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,1066.0,N
https://medium.com/,https://theapeiron.co.uk/the-5-most-overrated-people-on-the-planet-bdd4f621aa2a?source=home---------21-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,881.2,N
https://medium.com/,https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2Fbdd4f621aa2a&operation=register&redirect=https%3A%2F%2Fmedium.com%2F&source=home---------21-73----------------bookmark_preview----0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,252.2,N
https://medium.com/,https://medium.com/the-post-grad-survival-guide?source=home---------22-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,1187.4,N
https://medium.com/,https://alyssamat.medium.com/?source=home---------22-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,1110.2,N
https://medium.com/,https://medium.com/the-post-grad-survival-guide/this-3-step-morning-routine-will-help-you-maximize-productivity-644ef95aa4b8?source=home---------22-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,862.0,N
https://medium.com/,https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2F644ef95aa4b8&operation=register&redirect=https%3A%2F%2Fmedium.com%2F&source=home---------22-73----------------bookmark_preview----0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,229.8,N
https://medium.com/,https://aninjusticemag.com/?source=home---------23-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,361.2,N
https://medium.com/,https://jessicalexicus.medium.com/?source=home---------23-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,1067.6,N
https://medium.com/,https://aninjusticemag.com/enough-with-lifestyle-porn-already-a04489093a91?source=home---------23-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,774.6,N
https://medium.com/,https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2Fa04489093a91&operation=register&redirect=https%3A%2F%2Fmedium.com%2F&source=home---------23-73----------------bookmark_preview----0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,252.2,N
https://medium.com/,https://medium.com/yardcouch-com?source=home---------24-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,771.4,N
https://medium.com/,https://mccallisaiah.medium.com/?source=home---------24-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,1575.0,N
https://medium.com/,https://medium.com/yardcouch-com/ethereum-is-dead-everything-you-need-to-know-about-eth-2-0-93c86acd657f?source=home---------24-73--------------------0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,812.6,N
https://medium.com/,https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2F93c86acd657f&operation=register&redirect=https%3A%2F%2Fmedium.com%2F&source=home---------24-73----------------bookmark_preview----0d530a56_2acb_478f_9a0c_c9d256a1e0a7-------,ACT-Fibernet,233.4,N
